x	y	z	dip	strike	event	
5000.000000	3000.000000	5500.000000	64.030744	122.477887	0	
5000.000000	3000.000000	5500.000000	89.999654	179.999654	1	
5000.000000	3000.000000	5500.000000	89.999654	179.999654	2	
5000.000000	3000.000000	5500.000000	64.030744	122.477887	3	
5000.000000	3000.000000	6000.000000	64.030744	122.477887	0	
5000.000000	3000.000000	6000.000000	89.999654	179.999654	1	
5000.000000	3000.000000	6000.000000	89.999654	179.999654	2	
5000.000000	3000.000000	6000.000000	64.030744	122.477887	3	
5000.000000	3000.000000	6500.000000	64.030744	122.477887	0	
5000.000000	3000.000000	6500.000000	89.999654	179.999654	1	
5000.000000	3000.000000	6500.000000	89.999654	179.999654	2	
5000.000000	3000.000000	6500.000000	64.030744	122.477887	3	
5000.000000	3000.000000	7000.000000	64.030744	122.477887	0	
5000.000000	3000.000000	7000.000000	89.999654	179.999654	1	
5000.000000	3000.000000	7000.000000	89.999654	179.999654	2	
5000.000000	3000.000000	7000.000000	64.030744	122.477887	3	
5000.000000	3000.000000	7500.000000	64.030744	122.477887	0	
5000.000000	3000.000000	7500.000000	89.999654	179.999654	1	
5000.000000	3000.000000	7500.000000	89.999654	179.999654	2	
5000.000000	3000.000000	7500.000000	64.030744	122.477887	3	
5000.000000	3000.000000	8000.000000	64.030744	122.477887	0	
5000.000000	3000.000000	8000.000000	89.999654	179.999654	1	
5000.000000	3000.000000	8000.000000	89.999654	179.999654	2	
5000.000000	3000.000000	8000.000000	64.030744	122.477887	3	
5000.000000	3000.000000	8500.000000	64.030744	122.477887	0	
5000.000000	3000.000000	8500.000000	89.999654	179.999654	1	
5000.000000	3000.000000	8500.000000	89.999654	179.999654	2	
5000.000000	3000.000000	8500.000000	64.030744	122.477887	3	
5000.000000	3000.000000	9000.000000	64.030744	122.477887	0	
5000.000000	3000.000000	9000.000000	89.999654	179.999654	1	
5000.000000	3000.000000	9000.000000	89.999654	179.999654	2	
5000.000000	3000.000000	9000.000000	64.030744	122.477887	3	
5000.000000	3000.000000	9500.000000	64.030744	122.477887	0	
5000.000000	3000.000000	9500.000000	89.999654	179.999654	1	
5000.000000	3000.000000	9500.000000	89.999654	179.999654	2	
5000.000000	3000.000000	9500.000000	64.030744	122.477887	3	
5000.000000	3000.000000	10000.000000	64.030744	122.477887	0	
5000.000000	3000.000000	10000.000000	89.999654	179.999654	1	
5000.000000	3000.000000	10000.000000	89.999654	179.999654	2	
5000.000000	3000.000000	10000.000000	64.030744	122.477887	3	
5500.000000	3000.000000	5000.000000	64.030744	122.477887	0	
5500.000000	3000.000000	5000.000000	89.999654	179.999654	1	
5500.000000	3000.000000	5000.000000	89.999654	179.999654	2	
5500.000000	3000.000000	5000.000000	67.922044	135.371238	3	
5500.000000	3000.000000	5500.000000	67.922044	135.371238	0	
5500.000000	3000.000000	5500.000000	89.999654	179.999654	1	
5500.000000	3000.000000	5500.000000	89.999654	179.999654	2	
5500.000000	3000.000000	5500.000000	67.922044	135.371238	3	
5500.000000	3000.000000	6000.000000	67.922044	135.371238	0	
5500.000000	3000.000000	6000.000000	89.999654	179.999654	1	
5500.000000	3000.000000	6000.000000	89.999654	179.999654	2	
5500.000000	3000.000000	6000.000000	67.922044	135.371238	3	
5500.000000	3000.000000	6500.000000	67.922044	135.371238	0	
5500.000000	3000.000000	6500.000000	89.999654	179.999654	1	
5500.000000	3000.000000	6500.000000	89.999654	179.999654	2	
5500.000000	3000.000000	6500.000000	67.922044	135.371238	3	
5500.000000	3000.000000	7000.000000	67.922044	135.371238	0	
5500.000000	3000.000000	7000.000000	89.999654	179.999654	1	
5500.000000	3000.000000	7000.000000	89.999654	179.999654	2	
5500.000000	3000.000000	7000.000000	67.922044	135.371238	3	
5500.000000	3000.000000	7500.000000	67.922044	135.371238	0	
5500.000000	3000.000000	7500.000000	89.999654	179.999654	1	
5500.000000	3000.000000	7500.000000	89.999654	179.999654	2	
5500.000000	3000.000000	7500.000000	67.922044	135.371238	3	
5500.000000	3000.000000	8000.000000	67.922044	135.371238	0	
5500.000000	3000.000000	8000.000000	89.999654	179.999654	1	
5500.000000	3000.000000	8000.000000	89.999654	179.999654	2	
5500.000000	3000.000000	8000.000000	67.922044	135.371238	3	
5500.000000	3000.000000	8500.000000	67.922044	135.371238	0	
5500.000000	3000.000000	8500.000000	89.999654	179.999654	1	
5500.000000	3000.000000	8500.000000	89.999654	179.999654	2	
5500.000000	3000.000000	8500.000000	67.922044	135.371238	3	
5500.000000	3000.000000	9000.000000	67.922044	135.371238	0	
5500.000000	3000.000000	9000.000000	89.999654	179.999654	1	
5500.000000	3000.000000	9000.000000	89.999654	179.999654	2	
5500.000000	3000.000000	9000.000000	67.922044	135.371238	3	
5500.000000	3000.000000	9500.000000	67.922044	135.371238	0	
5500.000000	3000.000000	9500.000000	89.999654	179.999654	1	
5500.000000	3000.000000	9500.000000	89.999654	179.999654	2	
5500.000000	3000.000000	9500.000000	67.922044	135.371238	3	
5500.000000	3000.000000	10000.000000	67.922044	135.371238	0	
5500.000000	3000.000000	10000.000000	89.999654	179.999654	1	
5500.000000	3000.000000	10000.000000	89.999654	179.999654	2	
5500.000000	3000.000000	10000.000000	67.922044	135.371238	3	
6000.000000	3000.000000	5000.000000	67.922044	135.371238	0	
6000.000000	3000.000000	5000.000000	89.999654	179.999654	1	
6000.000000	3000.000000	5000.000000	89.999654	179.999654	2	
6000.000000	3000.000000	5000.000000	69.965373	140.833552	3	
6000.000000	3000.000000	5500.000000	69.965373	140.833552	0	
6000.000000	3000.000000	5500.000000	89.999654	179.999654	1	
6000.000000	3000.000000	5500.000000	89.999654	179.999654	2	
6000.000000	3000.000000	5500.000000	69.965373	140.833552	3	
6000.000000	3000.000000	6000.000000	69.965373	140.833552	0	
6000.000000	3000.000000	6000.000000	89.999654	179.999654	1	
6000.000000	3000.000000	6000.000000	89.999654	179.999654	2	
6000.000000	3000.000000	6000.000000	69.965373	140.833552	3	
6000.000000	3000.000000	6500.000000	69.965373	140.833552	0	
6000.000000	3000.000000	6500.000000	89.999654	179.999654	1	
6000.000000	3000.000000	6500.000000	89.999654	179.999654	2	
6000.000000	3000.000000	6500.000000	69.965373	140.833552	3	
6000.000000	3000.000000	7000.000000	69.965373	140.833552	0	
6000.000000	3000.000000	7000.000000	89.999654	179.999654	1	
6000.000000	3000.000000	7000.000000	89.999654	179.999654	2	
6000.000000	3000.000000	7000.000000	69.965373	140.833552	3	
6000.000000	3000.000000	7500.000000	69.965373	140.833552	0	
6000.000000	3000.000000	7500.000000	89.999654	179.999654	1	
6000.000000	3000.000000	7500.000000	89.999654	179.999654	2	
6000.000000	3000.000000	7500.000000	69.965373	140.833552	3	
6000.000000	3000.000000	8000.000000	69.965373	140.833552	0	
6000.000000	3000.000000	8000.000000	89.999654	179.999654	1	
6000.000000	3000.000000	8000.000000	89.999654	179.999654	2	
6000.000000	3000.000000	8000.000000	69.965373	140.833552	3	
6000.000000	3000.000000	8500.000000	69.965373	140.833552	0	
6000.000000	3000.000000	8500.000000	89.999654	179.999654	1	
6000.000000	3000.000000	8500.000000	89.999654	179.999654	2	
6000.000000	3000.000000	8500.000000	69.965373	140.833552	3	
6000.000000	3000.000000	9000.000000	69.965373	140.833552	0	
6000.000000	3000.000000	9000.000000	89.999654	179.999654	1	
6000.000000	3000.000000	9000.000000	89.999654	179.999654	2	
6000.000000	3000.000000	9000.000000	69.965373	140.833552	3	
6000.000000	3000.000000	9500.000000	69.965373	140.833552	0	
6000.000000	3000.000000	9500.000000	89.999654	179.999654	1	
6000.000000	3000.000000	9500.000000	89.999654	179.999654	2	
6000.000000	3000.000000	9500.000000	69.965373	140.833552	3	
6000.000000	3000.000000	10000.000000	69.965373	140.833552	0	
6000.000000	3000.000000	10000.000000	89.999654	179.999654	1	
6000.000000	3000.000000	10000.000000	89.999654	179.999654	2	
6000.000000	3000.000000	10000.000000	69.965373	140.833552	3	
6500.000000	3000.000000	5000.000000	69.965373	140.833552	0	
6500.000000	3000.000000	5000.000000	89.999654	179.999654	1	
6500.000000	3000.000000	5000.000000	89.999654	179.999654	2	
6500.000000	3000.000000	5000.000000	71.162932	143.781636	3	
6500.000000	3000.000000	5500.000000	71.162932	143.781636	0	
6500.000000	3000.000000	5500.000000	89.999654	179.999654	1	
6500.000000	3000.000000	5500.000000	89.999654	179.999654	2	
6500.000000	3000.000000	5500.000000	71.162932	143.781636	3	
6500.000000	3000.000000	6000.000000	71.162932	143.781636	0	
6500.000000	3000.000000	6000.000000	89.999654	179.999654	1	
6500.000000	3000.000000	6000.000000	89.999654	179.999654	2	
6500.000000	3000.000000	6000.000000	71.162932	143.781636	3	
6500.000000	3000.000000	6500.000000	71.162932	143.781636	0	
6500.000000	3000.000000	6500.000000	89.999654	179.999654	1	
6500.000000	3000.000000	6500.000000	89.999654	179.999654	2	
6500.000000	3000.000000	6500.000000	71.162932	143.781636	3	
6500.000000	3000.000000	7000.000000	71.162932	143.781636	0	
6500.000000	3000.000000	7000.000000	89.999654	179.999654	1	
6500.000000	3000.000000	7000.000000	89.999654	179.999654	2	
6500.000000	3000.000000	7000.000000	71.162932	143.781636	3	
6500.000000	3000.000000	7500.000000	71.162932	143.781636	0	
6500.000000	3000.000000	7500.000000	89.999654	179.999654	1	
6500.000000	3000.000000	7500.000000	89.999654	179.999654	2	
6500.000000	3000.000000	7500.000000	71.162932	143.781636	3	
6500.000000	3000.000000	8000.000000	71.162932	143.781636	0	
6500.000000	3000.000000	8000.000000	89.999654	179.999654	1	
6500.000000	3000.000000	8000.000000	89.999654	179.999654	2	
6500.000000	3000.000000	8000.000000	71.162932	143.781636	3	
6500.000000	3000.000000	8500.000000	71.162932	143.781636	0	
6500.000000	3000.000000	8500.000000	89.999654	179.999654	1	
6500.000000	3000.000000	8500.000000	89.999654	179.999654	2	
6500.000000	3000.000000	8500.000000	71.162932	143.781636	3	
6500.000000	3000.000000	9000.000000	71.162932	143.781636	0	
6500.000000	3000.000000	9000.000000	89.999654	179.999654	1	
6500.000000	3000.000000	9000.000000	89.999654	179.999654	2	
6500.000000	3000.000000	9000.000000	71.162932	143.781636	3	
6500.000000	3000.000000	9500.000000	71.162932	143.781636	0	
6500.000000	3000.000000	9500.000000	89.999654	179.999654	1	
6500.000000	3000.000000	9500.000000	89.999654	179.999654	2	
6500.000000	3000.000000	9500.000000	71.162932	143.781636	3	
6500.000000	3000.000000	10000.000000	71.162932	143.781636	0	
6500.000000	3000.000000	10000.000000	89.999654	179.999654	1	
6500.000000	3000.000000	10000.000000	89.999654	179.999654	2	
6500.000000	3000.000000	10000.000000	71.162932	143.781636	3	
7000.000000	3000.000000	5000.000000	71.162932	143.781636	0	
7000.000000	3000.000000	5000.000000	89.999654	179.999654	1	
7000.000000	3000.000000	5000.000000	89.999654	179.999654	2	
7000.000000	3000.000000	5000.000000	71.525701	144.644505	3	
7000.000000	3000.000000	5500.000000	71.525701	144.644505	0	
7000.000000	3000.000000	5500.000000	89.999654	179.999654	1	
7000.000000	3000.000000	5500.000000	89.999654	179.999654	2	
7000.000000	3000.000000	5500.000000	71.525701	144.644505	3	
7000.000000	3000.000000	6000.000000	71.525701	144.644505	0	
7000.000000	3000.000000	6000.000000	89.999654	179.999654	1	
7000.000000	3000.000000	6000.000000	89.999654	179.999654	2	
7000.000000	3000.000000	6000.000000	71.525701	144.644505	3	
7000.000000	3000.000000	6500.000000	71.525701	144.644505	0	
7000.000000	3000.000000	6500.000000	89.999654	179.999654	1	
7000.000000	3000.000000	6500.000000	89.999654	179.999654	2	
7000.000000	3000.000000	6500.000000	71.525701	144.644505	3	
7000.000000	3000.000000	7000.000000	71.525701	144.644505	0	
7000.000000	3000.000000	7000.000000	89.999654	179.999654	1	
7000.000000	3000.000000	7000.000000	89.999654	179.999654	2	
7000.000000	3000.000000	7000.000000	71.525701	144.644505	3	
7000.000000	3000.000000	7500.000000	71.525701	144.644505	0	
7000.000000	3000.000000	7500.000000	89.999654	179.999654	1	
7000.000000	3000.000000	7500.000000	89.999654	179.999654	2	
7000.000000	3000.000000	7500.000000	71.525701	144.644505	3	
7000.000000	3000.000000	8000.000000	71.525701	144.644505	0	
7000.000000	3000.000000	8000.000000	89.999654	179.999654	1	
7000.000000	3000.000000	8000.000000	89.999654	179.999654	2	
7000.000000	3000.000000	8000.000000	71.525701	144.644505	3	
7000.000000	3000.000000	8500.000000	71.525701	144.644505	0	
7000.000000	3000.000000	8500.000000	89.999654	179.999654	1	
7000.000000	3000.000000	8500.000000	89.999654	179.999654	2	
7000.000000	3000.000000	8500.000000	71.525701	144.644505	3	
7000.000000	3000.000000	9000.000000	71.525701	144.644505	0	
7000.000000	3000.000000	9000.000000	89.999654	179.999654	1	
7000.000000	3000.000000	9000.000000	89.999654	179.999654	2	
7000.000000	3000.000000	9000.000000	71.525701	144.644505	3	
7000.000000	3000.000000	9500.000000	71.525701	144.644505	0	
7000.000000	3000.000000	9500.000000	89.999654	179.999654	1	
7000.000000	3000.000000	9500.000000	89.999654	179.999654	2	
7000.000000	3000.000000	9500.000000	71.525701	144.644505	3	
7000.000000	3000.000000	10000.000000	71.525701	144.644505	0	
7000.000000	3000.000000	10000.000000	89.999654	179.999654	1	
7000.000000	3000.000000	10000.000000	89.999654	179.999654	2	
7000.000000	3000.000000	10000.000000	71.525701	144.644505	3	
7500.000000	3000.000000	5000.000000	71.525701	144.644505	0	
7500.000000	3000.000000	5000.000000	89.999654	179.999654	1	
7500.000000	3000.000000	5000.000000	89.999654	179.999654	2	
7500.000000	3000.000000	5000.000000	70.370847	141.849901	3	
7500.000000	3000.000000	5500.000000	70.370847	141.849901	0	
7500.000000	3000.000000	5500.000000	89.999654	179.999654	1	
7500.000000	3000.000000	5500.000000	89.999654	179.999654	2	
7500.000000	3000.000000	5500.000000	70.370847	141.849901	3	
7500.000000	3000.000000	6000.000000	70.370847	141.849901	0	
7500.000000	3000.000000	6000.000000	89.999654	179.999654	1	
7500.000000	3000.000000	6000.000000	89.999654	179.999654	2	
7500.000000	3000.000000	6000.000000	70.370847	141.849901	3	
7500.000000	3000.000000	6500.000000	70.370847	141.849901	0	
7500.000000	3000.000000	6500.000000	89.999654	179.999654	1	
7500.000000	3000.000000	6500.000000	89.999654	179.999654	2	
7500.000000	3000.000000	6500.000000	70.370847	141.849901	3	
7500.000000	3000.000000	7000.000000	70.370847	141.849901	0	
7500.000000	3000.000000	7000.000000	89.999654	179.999654	1	
7500.000000	3000.000000	7000.000000	89.999654	179.999654	2	
7500.000000	3000.000000	7000.000000	70.370847	141.849901	3	
7500.000000	3000.000000	7500.000000	70.370847	141.849901	0	
7500.000000	3000.000000	7500.000000	89.999654	179.999654	1	
7500.000000	3000.000000	7500.000000	89.999654	179.999654	2	
7500.000000	3000.000000	7500.000000	70.370847	141.849901	3	
7500.000000	3000.000000	8000.000000	70.370847	141.849901	0	
7500.000000	3000.000000	8000.000000	89.999654	179.999654	1	
7500.000000	3000.000000	8000.000000	89.999654	179.999654	2	
7500.000000	3000.000000	8000.000000	70.370847	141.849901	3	
7500.000000	3000.000000	8500.000000	70.370847	141.849901	0	
7500.000000	3000.000000	8500.000000	89.999654	179.999654	1	
7500.000000	3000.000000	8500.000000	89.999654	179.999654	2	
7500.000000	3000.000000	8500.000000	70.370847	141.849901	3	
7500.000000	3000.000000	9000.000000	70.370847	141.849901	0	
7500.000000	3000.000000	9000.000000	89.999654	179.999654	1	
7500.000000	3000.000000	9000.000000	89.999654	179.999654	2	
7500.000000	3000.000000	9000.000000	70.370847	141.849901	3	
7500.000000	3000.000000	9500.000000	70.370847	141.849901	0	
7500.000000	3000.000000	9500.000000	89.999654	179.999654	1	
7500.000000	3000.000000	9500.000000	89.999654	179.999654	2	
7500.000000	3000.000000	9500.000000	70.370847	141.849901	3	
7500.000000	3000.000000	10000.000000	70.370847	141.849901	0	
7500.000000	3000.000000	10000.000000	89.999654	179.999654	1	
7500.000000	3000.000000	10000.000000	89.999654	179.999654	2	
7500.000000	3000.000000	10000.000000	70.370847	141.849901	3	
8000.000000	3000.000000	5000.000000	70.370847	141.849901	0	
8000.000000	3000.000000	5000.000000	89.999654	179.999654	1	
8000.000000	3000.000000	5000.000000	89.999654	179.999654	2	
8000.000000	3000.000000	5000.000000	67.479139	134.097943	3	
8000.000000	3000.000000	5500.000000	67.479139	134.097943	0	
8000.000000	3000.000000	5500.000000	89.999654	179.999654	1	
8000.000000	3000.000000	5500.000000	89.999654	179.999654	2	
8000.000000	3000.000000	5500.000000	67.479139	134.097943	3	
8000.000000	3000.000000	6000.000000	67.479139	134.097943	0	
8000.000000	3000.000000	6000.000000	89.999654	179.999654	1	
8000.000000	3000.000000	6000.000000	89.999654	179.999654	2	
8000.000000	3000.000000	6000.000000	67.479139	134.097943	3	
8000.000000	3000.000000	6500.000000	67.479139	134.097943	0	
8000.000000	3000.000000	6500.000000	89.999654	179.999654	1	
8000.000000	3000.000000	6500.000000	89.999654	179.999654	2	
8000.000000	3000.000000	6500.000000	67.479139	134.097943	3	
8000.000000	3000.000000	7000.000000	67.479139	134.097943	0	
8000.000000	3000.000000	7000.000000	89.999654	179.999654	1	
8000.000000	3000.000000	7000.000000	89.999654	179.999654	2	
8000.000000	3000.000000	7000.000000	67.479139	134.097943	3	
8000.000000	3000.000000	7500.000000	67.479139	134.097943	0	
8000.000000	3000.000000	7500.000000	89.999654	179.999654	1	
8000.000000	3000.000000	7500.000000	89.999654	179.999654	2	
8000.000000	3000.000000	7500.000000	67.479139	134.097943	3	
8000.000000	3000.000000	8000.000000	67.479139	134.097943	0	
8000.000000	3000.000000	8000.000000	89.999654	179.999654	1	
8000.000000	3000.000000	8000.000000	89.999654	179.999654	2	
8000.000000	3000.000000	8000.000000	67.479139	134.097943	3	
8000.000000	3000.000000	8500.000000	67.479139	134.097943	0	
8000.000000	3000.000000	8500.000000	89.999654	179.999654	1	
8000.000000	3000.000000	8500.000000	89.999654	179.999654	2	
8000.000000	3000.000000	8500.000000	67.479139	134.097943	3	
8000.000000	3000.000000	9000.000000	67.479139	134.097943	0	
8000.000000	3000.000000	9000.000000	89.999654	179.999654	1	
8000.000000	3000.000000	9000.000000	89.999654	179.999654	2	
8000.000000	3000.000000	9000.000000	67.479139	134.097943	3	
8000.000000	3000.000000	9500.000000	67.479139	134.097943	0	
8000.000000	3000.000000	9500.000000	89.999654	179.999654	1	
8000.000000	3000.000000	9500.000000	89.999654	179.999654	2	
8000.000000	3000.000000	9500.000000	67.479139	134.097943	3	
8000.000000	3000.000000	10000.000000	67.479139	134.097943	0	
8000.000000	3000.000000	10000.000000	89.999654	179.999654	1	
8000.000000	3000.000000	10000.000000	89.999654	179.999654	2	
8000.000000	3000.000000	10000.000000	67.479139	134.097943	3	
8500.000000	3000.000000	5000.000000	67.479139	134.097943	0	
8500.000000	3000.000000	5000.000000	89.999654	179.999654	1	
8500.000000	3000.000000	5000.000000	89.999654	179.999654	2	
8500.000000	3000.000000	5000.000000	64.030744	122.477887	3	
8500.000000	3000.000000	5500.000000	64.030744	122.477887	0	
8500.000000	3000.000000	5500.000000	89.999654	179.999654	1	
8500.000000	3000.000000	5500.000000	89.999654	179.999654	2	
8500.000000	3000.000000	5500.000000	64.030744	122.477887	3	
8500.000000	3000.000000	6000.000000	64.030744	122.477887	0	
8500.000000	3000.000000	6000.000000	89.999654	179.999654	1	
8500.000000	3000.000000	6000.000000	89.999654	179.999654	2	
8500.000000	3000.000000	6000.000000	64.030744	122.477887	3	
8500.000000	3000.000000	6500.000000	64.030744	122.477887	0	
8500.000000	3000.000000	6500.000000	89.999654	179.999654	1	
8500.000000	3000.000000	6500.000000	89.999654	179.999654	2	
8500.000000	3000.000000	6500.000000	64.030744	122.477887	3	
8500.000000	3000.000000	7000.000000	64.030744	122.477887	0	
8500.000000	3000.000000	7000.000000	89.999654	179.999654	1	
8500.000000	3000.000000	7000.000000	89.999654	179.999654	2	
8500.000000	3000.000000	7000.000000	64.030744	122.477887	3	
8500.000000	3000.000000	7500.000000	64.030744	122.477887	0	
8500.000000	3000.000000	7500.000000	89.999654	179.999654	1	
8500.000000	3000.000000	7500.000000	89.999654	179.999654	2	
8500.000000	3000.000000	7500.000000	64.030744	122.477887	3	
8500.000000	3000.000000	8000.000000	64.030744	122.477887	0	
8500.000000	3000.000000	8000.000000	89.999654	179.999654	1	
8500.000000	3000.000000	8000.000000	89.999654	179.999654	2	
8500.000000	3000.000000	8000.000000	64.030744	122.477887	3	
8500.000000	3000.000000	8500.000000	64.030744	122.477887	0	
8500.000000	3000.000000	8500.000000	89.999654	179.999654	1	
8500.000000	3000.000000	8500.000000	89.999654	179.999654	2	
8500.000000	3000.000000	8500.000000	64.030744	122.477887	3	
8500.000000	3000.000000	9000.000000	64.030744	122.477887	0	
8500.000000	3000.000000	9000.000000	89.999654	179.999654	1	
8500.000000	3000.000000	9000.000000	89.999654	179.999654	2	
8500.000000	3000.000000	9000.000000	64.030744	122.477887	3	
8500.000000	3000.000000	9500.000000	64.030744	122.477887	0	
8500.000000	3000.000000	9500.000000	89.999654	179.999654	1	
8500.000000	3000.000000	9500.000000	89.999654	179.999654	2	
8500.000000	3000.000000	9500.000000	64.030744	122.477887	3	
8500.000000	3000.000000	10000.000000	64.030744	122.477887	0	
8500.000000	3000.000000	10000.000000	89.999654	179.999654	1	
8500.000000	3000.000000	10000.000000	89.999654	179.999654	2	
8500.000000	3000.000000	10000.000000	64.030744	122.477887	3	
9000.000000	3000.000000	5000.000000	64.030744	122.477887	0	
9000.000000	3000.000000	5000.000000	89.999654	179.999654	1	
9000.000000	3000.000000	5000.000000	89.999654	179.999654	2	
9000.000000	3000.000000	5000.000000	60.583216	102.419788	3	
9000.000000	3000.000000	5500.000000	60.583216	102.419788	0	
9000.000000	3000.000000	5500.000000	89.999654	179.999654	1	
9000.000000	3000.000000	5500.000000	89.999654	179.999654	2	
9000.000000	3000.000000	5500.000000	60.583216	102.419788	3	
9000.000000	3000.000000	6000.000000	60.583216	102.419788	0	
9000.000000	3000.000000	6000.000000	89.999654	179.999654	1	
9000.000000	3000.000000	6000.000000	89.999654	179.999654	2	
9000.000000	3000.000000	6000.000000	60.583216	102.419788	3	
9000.000000	3000.000000	6500.000000	60.583216	102.419788	0	
9000.000000	3000.000000	6500.000000	89.999654	179.999654	1	
9000.000000	3000.000000	6500.000000	89.999654	179.999654	2	
9000.000000	3000.000000	6500.000000	60.583216	102.419788	3	
9000.000000	3000.000000	7000.000000	60.583216	102.419788	0	
9000.000000	3000.000000	7000.000000	89.999654	179.999654	1	
9000.000000	3000.000000	7000.000000	89.999654	179.999654	2	
9000.000000	3000.000000	7000.000000	60.583216	102.419788	3	
9000.000000	3000.000000	7500.000000	60.583216	102.419788	0	
9000.000000	3000.000000	7500.000000	89.999654	179.999654	1	
9000.000000	3000.000000	7500.000000	89.999654	179.999654	2	
9000.000000	3000.000000	7500.000000	60.583216	102.419788	3	
9000.000000	3000.000000	8000.000000	60.583216	102.419788	0	
9000.000000	3000.000000	8000.000000	89.999654	179.999654	1	
9000.000000	3000.000000	8000.000000	89.999654	179.999654	2	
9000.000000	3000.000000	8000.000000	60.583216	102.419788	3	
9000.000000	3000.000000	8500.000000	60.583216	102.419788	0	
9000.000000	3000.000000	8500.000000	89.999654	179.999654	1	
9000.000000	3000.000000	8500.000000	89.999654	179.999654	2	
9000.000000	3000.000000	8500.000000	60.583216	102.419788	3	
9000.000000	3000.000000	9000.000000	60.583216	102.419788	0	
9000.000000	3000.000000	9000.000000	89.999654	179.999654	1	
9000.000000	3000.000000	9000.000000	89.999654	179.999654	2	
9000.000000	3000.000000	9000.000000	60.583216	102.419788	3	
9000.000000	3000.000000	9500.000000	60.583216	102.419788	0	
9000.000000	3000.000000	9500.000000	89.999654	179.999654	1	
9000.000000	3000.000000	9500.000000	89.999654	179.999654	2	
9000.000000	3000.000000	9500.000000	60.583216	102.419788	3	
9000.000000	3000.000000	10000.000000	60.583216	102.419788	0	
9000.000000	3000.000000	10000.000000	89.999654	179.999654	1	
9000.000000	3000.000000	10000.000000	89.999654	179.999654	2	
9000.000000	3000.000000	10000.000000	60.583216	102.419788	3	
9500.000000	3000.000000	5000.000000	60.583216	102.419788	0	
9500.000000	3000.000000	5000.000000	89.999654	179.999654	1	
9500.000000	3000.000000	5000.000000	89.999654	179.999654	2	
9500.000000	3000.000000	5000.000000	60.401242	439.692305	3	
9500.000000	3000.000000	5500.000000	60.401242	439.692305	0	
9500.000000	3000.000000	5500.000000	89.999654	179.999654	1	
9500.000000	3000.000000	5500.000000	89.999654	179.999654	2	
9500.000000	3000.000000	5500.000000	60.401242	439.692305	3	
9500.000000	3000.000000	6000.000000	60.401242	439.692305	0	
9500.000000	3000.000000	6000.000000	89.999654	179.999654	1	
9500.000000	3000.000000	6000.000000	89.999654	179.999654	2	
9500.000000	3000.000000	6000.000000	60.401242	439.692305	3	
9500.000000	3000.000000	6500.000000	60.401242	439.692305	0	
9500.000000	3000.000000	6500.000000	89.999654	179.999654	1	
9500.000000	3000.000000	6500.000000	89.999654	179.999654	2	
9500.000000	3000.000000	6500.000000	60.401242	439.692305	3	
9500.000000	3000.000000	7000.000000	60.401242	439.692305	0	
9500.000000	3000.000000	7000.000000	89.999654	179.999654	1	
9500.000000	3000.000000	7000.000000	89.999654	179.999654	2	
9500.000000	3000.000000	7000.000000	60.401242	439.692305	3	
9500.000000	3000.000000	7500.000000	60.401242	439.692305	0	
9500.000000	3000.000000	7500.000000	89.999654	179.999654	1	
9500.000000	3000.000000	7500.000000	89.999654	179.999654	2	
9500.000000	3000.000000	7500.000000	60.401242	439.692305	3	
9500.000000	3000.000000	8000.000000	60.401242	439.692305	0	
9500.000000	3000.000000	8000.000000	89.999654	179.999654	1	
9500.000000	3000.000000	8000.000000	89.999654	179.999654	2	
9500.000000	3000.000000	8000.000000	60.401242	439.692305	3	
9500.000000	3000.000000	8500.000000	60.401242	439.692305	0	
9500.000000	3000.000000	8500.000000	89.999654	179.999654	1	
9500.000000	3000.000000	8500.000000	89.999654	179.999654	2	
9500.000000	3000.000000	8500.000000	60.401242	439.692305	3	
9500.000000	3000.000000	9000.000000	60.401242	439.692305	0	
9500.000000	3000.000000	9000.000000	89.999654	179.999654	1	
9500.000000	3000.000000	9000.000000	89.999654	179.999654	2	
9500.000000	3000.000000	9000.000000	60.401242	439.692305	3	
9500.000000	3000.000000	9500.000000	60.401242	439.692305	0	
9500.000000	3000.000000	9500.000000	89.999654	179.999654	1	
9500.000000	3000.000000	9500.000000	89.999654	179.999654	2	
9500.000000	3000.000000	9500.000000	60.401242	439.692305	3	
9500.000000	3000.000000	10000.000000	60.401242	439.692305	0	
9500.000000	3000.000000	10000.000000	89.999654	179.999654	1	
9500.000000	3000.000000	10000.000000	89.999654	179.999654	2	
9500.000000	3000.000000	10000.000000	60.401242	439.692305	3	
10000.000000	3000.000000	5000.000000	60.401242	439.692305	0	
10000.000000	3000.000000	5000.000000	89.999654	179.999654	1	
10000.000000	3000.000000	5000.000000	89.999654	179.999654	2	
10000.000000	3000.000000	5000.000000	64.030744	417.522113	3	
10000.000000	3000.000000	5500.000000	64.030744	417.522113	0	
10000.000000	3000.000000	5500.000000	89.999654	179.999654	1	
10000.000000	3000.000000	5500.000000	89.999654	179.999654	2	
10000.000000	3000.000000	5500.000000	64.030744	417.522113	3	
10000.000000	3000.000000	6000.000000	64.030744	417.522113	0	
10000.000000	3000.000000	6000.000000	89.999654	179.999654	1	
10000.000000	3000.000000	6000.000000	89.999654	179.999654	2	
10000.000000	3000.000000	6000.000000	64.030744	417.522113	3	
10000.000000	3000.000000	6500.000000	64.030744	417.522113	0	
10000.000000	3000.000000	6500.000000	89.999654	179.999654	1	
10000.000000	3000.000000	6500.000000	89.999654	179.999654	2	
